9.805156751423279502e+02,0.000000000000000000e+00,9.925041376818394383e+02
0.000000000000000000e+00,1.019223621111689113e+03,5.410784561369185894e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
