4.606129307795073942e+02,0.000000000000000000e+00,3.362770869039150057e+02
0.000000000000000000e+00,4.597423758348197680e+02,2.528400161796315331e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
